日付,始値,安値,高値,終値
1990/11/29,23030.90 ,23030.90 ,22265.60 ,22712.60 
1990/11/30,22684.04 ,22684.04 ,21933.99 ,22454.63 
1990/12/3,22456.87 ,23033.74 ,22456.87 ,22725.99 
1990/12/4,22679.05 ,22679.05 ,21862.41 ,21862.61 
1990/12/5,21901.72 ,22250.64 ,21626.64 ,22193.72 
1990/12/6,22238.80 ,22609.13 ,22238.80 ,22553.10 
1990/12/7,22592.31 ,23538.24 ,22592.31 ,23522.49 
1990/12/10,23564.64 ,23862.41 ,23350.87 ,23784.67 
1990/12/11,23760.02 ,24006.16 ,23433.50 ,23956.97 
1990/12/12,23956.48 ,24325.84 ,23893.21 ,23999.41 
1990/12/13,24036.28 ,24642.97 ,24036.28 ,24642.97 
1990/12/14,24637.49 ,24637.49 ,24173.67 ,24349.50 
1990/12/17,24326.91 ,24326.91 ,24017.11 ,24087.91 
1990/12/18,24093.88 ,24424.02 ,24093.88 ,24424.02 
1990/12/19,24473.21 ,25063.86 ,24473.21 ,24876.78 
1990/12/20,24853.41 ,24853.41 ,24515.94 ,24524.94 
1990/12/21,24494.62 ,24494.62 ,23963.92 ,24119.60 
1990/12/25,24089.93 ,24089.93 ,23767.88 ,23767.88 
1990/12/26,23784.91 ,23975.63 ,23695.47 ,23887.56 
1990/12/27,23938.25 ,24263.63 ,23865.84 ,23940.70 
1990/12/28,23953.52 ,24055.29 ,23770.72 ,23848.71 
1991/1/4,23827.48 ,24109.89 ,23796.36 ,24069.18 
1991/1/7,24036.99 ,24036.99 ,23735.59 ,23736.57 
1991/1/8,23707.70 ,23707.70 ,22859.28 ,22897.84 
1991/1/9,22846.76 ,23098.74 ,22662.49 ,22969.27 
1991/1/10,22924.75 ,23184.75 ,22711.91 ,23047.36 
1991/1/11,23077.70 ,23241.02 ,22855.76 ,23241.02 
1991/1/14,23197.96 ,23238.87 ,22911.15 ,23213.23 
1991/1/16,23140.23 ,23140.23 ,22382.23 ,22442.70 
1991/1/17,22403.07 ,23446.81 ,22099.52 ,23446.81 
1991/1/18,23479.40 ,24050.30 ,23322.54 ,23808.30 
1991/1/21,23755.26 ,23755.26 ,23352.19 ,23352.19 
1991/1/22,23372.15 ,23497.41 ,23201.68 ,23253.65 
1991/1/23,23173.21 ,23173.21 ,22951.56 ,23050.10 
1991/1/24,23114.39 ,23394.56 ,23114.39 ,23269.01 
1991/1/25,23342.99 ,23607.99 ,23342.99 ,23573.25 
1991/1/28,23574.92 ,23574.92 ,23463.15 ,23569.44 
1991/1/29,23562.69 ,23608.50 ,23422.24 ,23460.12 
1991/1/30,23444.16 ,23554.76 ,23405.40 ,23409.61 
1991/1/31,23477.44 ,23654.69 ,23222.37 ,23293.14 
1991/2/1,23270.63 ,23270.63 ,22859.65 ,23156.70 
1991/2/4,23178.82 ,23294.02 ,23134.68 ,23287.36 
1991/2/5,23367.04 ,23821.87 ,23367.04 ,23821.57 
1991/2/6,23877.07 ,24310.85 ,23877.07 ,23952.04 
1991/2/7,24001.17 ,24162.28 ,23926.30 ,24104.43 
1991/2/8,24114.42 ,24384.07 ,24091.61 ,24296.08 
1991/2/12,24333.07 ,25074.29 ,24333.07 ,24935.01 
1991/2/13,24932.95 ,25225.80 ,24881.47 ,25139.47 
1991/2/14,25184.99 ,25406.28 ,25184.99 ,25356.37 
1991/2/15,25321.91 ,25344.52 ,25010.47 ,25343.74 
1991/2/18,25378.39 ,26230.01 ,25378.39 ,26230.01 
1991/2/19,26243.91 ,26481.75 ,26051.78 ,26166.98 
1991/2/20,26153.47 ,26340.32 ,25836.06 ,26198.79 
1991/2/21,26137.03 ,26217.19 ,25954.29 ,26024.37 
1991/2/22,26059.22 ,26264.56 ,25902.81 ,25902.81 
1991/2/25,25908.19 ,26466.77 ,25852.11 ,26462.76 
1991/2/26,26499.76 ,26709.80 ,26255.46 ,26282.96 
1991/2/27,26229.13 ,26229.13 ,25986.69 ,26094.25 
1991/2/28,26176.76 ,26623.67 ,26176.76 ,26409.22 
1991/3/1,26389.25 ,26389.25 ,25856.71 ,25881.57 
1991/3/4,25851.91 ,26028.97 ,25812.57 ,25976.02 
1991/3/5,25980.52 ,26148.87 ,25896.74 ,25913.48 
1991/3/6,25981.70 ,26389.94 ,25981.70 ,26382.99 
1991/3/7,26364.69 ,26478.12 ,26244.30 ,26397.96 
1991/3/8,26432.32 ,26607.52 ,26379.47 ,26607.52 
1991/3/11,26630.03 ,26753.84 ,26610.16 ,26669.37 
1991/3/12,26643.93 ,26744.54 ,26605.66 ,26727.42 
1991/3/13,26692.08 ,26692.08 ,26389.06 ,26418.32 
1991/3/14,26478.32 ,26591.47 ,26366.45 ,26542.33 
1991/3/15,26560.63 ,27003.43 ,26521.88 ,26843.10 
1991/3/18,26916.22 ,27270.33 ,26916.22 ,27146.91 
1991/3/19,27065.97 ,27193.31 ,26926.89 ,27006.66 
1991/3/20,26903.10 ,26903.10 ,26448.57 ,26449.35 
1991/3/22,26513.75 ,26782.72 ,26513.75 ,26613.19 
1991/3/25,26602.62 ,26802.78 ,26602.62 ,26645.79 
1991/3/26,26673.64 ,26708.06 ,26323.40 ,26339.38 
1991/3/27,26431.80 ,26609.43 ,26104.65 ,26104.65 
1991/3/28,26026.93 ,26316.30 ,25785.97 ,26206.92 
1991/3/29,26211.76 ,26339.78 ,26085.41 ,26292.04 
1991/4/1,26237.79 ,26237.79 ,25914.29 ,26007.40 
1991/4/2,25955.62 ,26274.58 ,25913.60 ,26252.00 
1991/4/3,26322.71 ,26803.43 ,26322.71 ,26780.06 
1991/4/4,26752.64 ,26792.68 ,26608.44 ,26689.81 
1991/4/5,26708.06 ,26787.26 ,26598.19 ,26767.33 
1991/4/8,26765.26 ,26825.33 ,26591.48 ,26607.65 
1991/4/9,26559.62 ,26586.74 ,26317.39 ,26317.39 
1991/4/10,26270.54 ,26369.76 ,26190.55 ,26268.86 
1991/4/11,26308.41 ,26444.13 ,26211.07 ,26425.19 
1991/4/12,26429.14 ,26606.67 ,26392.54 ,26582.50 
1991/4/15,26620.08 ,26896.14 ,26620.08 ,26695.53 
1991/4/16,26745.83 ,26894.27 ,26615.35 ,26813.30 
1991/4/17,26859.35 ,27092.02 ,26859.35 ,26980.37 
1991/4/18,26994.77 ,27042.90 ,26699.67 ,26798.90 
1991/4/19,26753.13 ,26753.13 ,26516.82 ,26541.97 
1991/4/22,26492.45 ,26492.45 ,26237.01 ,26237.01 
1991/4/23,26188.97 ,26568.89 ,26078.31 ,26491.57 
1991/4/24,26516.13 ,26585.66 ,26329.22 ,26330.21 
1991/4/25,26316.11 ,26341.85 ,26037.87 ,26038.86 
1991/4/26,26100.21 ,26256.04 ,25994.28 ,26123.68 
1991/4/30,26147.35 ,26258.61 ,26094.09 ,26111.25 
1991/5/1,26193.61 ,26529.84 ,26193.61 ,26489.00 
1991/5/2,26518.49 ,26648.58 ,26414.44 ,26477.86 
1991/5/7,26500.15 ,26523.62 ,26326.36 ,26342.14 
1991/5/8,26312.65 ,26367.99 ,26178.22 ,26309.79 
1991/5/9,26301.31 ,26470.36 ,26290.36 ,26438.50 
1991/5/10,26440.48 ,26449.06 ,26212.64 ,26274.29 
1991/5/13,26215.01 ,26338.49 ,26092.22 ,26093.20 
1991/5/14,26083.54 ,26283.46 ,26030.08 ,26030.08 
1991/5/15,26001.68 ,26001.68 ,25741.69 ,25822.47 
1991/5/16,25762.30 ,25771.38 ,25497.48 ,25520.27 
1991/5/17,25582.90 ,25789.13 ,25582.90 ,25701.94 
1991/5/20,25731.04 ,25738.73 ,25330.70 ,25523.03 
1991/5/21,25461.19 ,25556.47 ,25227.64 ,25481.21 
1991/5/22,25515.04 ,25768.52 ,25398.66 ,25398.66 
1991/5/23,25466.32 ,25721.27 ,25350.82 ,25643.65 
1991/5/24,25677.88 ,25741.10 ,25451.33 ,25529.14 
1991/5/27,25543.74 ,25638.13 ,25353.49 ,25425.88 
1991/5/28,25406.25 ,25517.41 ,25340.96 ,25390.67 
1991/5/29,25456.75 ,25649.77 ,25456.75 ,25495.41 
1991/5/30,25555.77 ,25719.99 ,25555.77 ,25647.40 
1991/5/31,25716.74 ,25901.47 ,25716.74 ,25789.62 
1991/6/3,25840.91 ,26017.16 ,25745.34 ,25912.61 
1991/6/4,25817.63 ,25817.63 ,25539.50 ,25556.86 
1991/6/5,25544.83 ,25625.41 ,25271.43 ,25289.57 
1991/6/6,25299.24 ,25299.24 ,24912.12 ,24984.12 
1991/6/7,25031.07 ,25212.55 ,25027.32 ,25035.11 
1991/6/10,25001.08 ,25001.08 ,24598.38 ,24598.38 
1991/6/11,24571.95 ,24721.27 ,24460.30 ,24662.59 
1991/6/12,24719.40 ,24876.32 ,24482.69 ,24482.69 
1991/6/13,24454.68 ,24808.17 ,24334.35 ,24808.17 
1991/6/14,24824.54 ,25135.81 ,24824.54 ,25093.89 
1991/6/17,25089.75 ,25100.31 ,24892.40 ,24943.09 
1991/6/18,24885.39 ,24885.39 ,24649.37 ,24685.47 
1991/6/19,24657.46 ,24657.46 ,23894.96 ,23996.75 
1991/6/20,23990.24 ,24218.27 ,23885.29 ,24082.26 
1991/6/21,24095.18 ,24427.75 ,24048.43 ,24275.08 
1991/6/24,24263.04 ,24263.04 ,23763.39 ,23765.46 
1991/6/25,23695.22 ,23907.42 ,23435.55 ,23907.42 
1991/6/26,23932.39 ,24122.58 ,23743.58 ,23766.38 
1991/6/27,23700.06 ,23834.78 ,23391.14 ,23543.03 
1991/6/28,23575.21 ,23716.25 ,23214.57 ,23290.96 
1991/7/1,23376.53 ,24180.42 ,23376.53 ,24108.76 
1991/7/2,24136.50 ,24322.44 ,23995.76 ,23995.76 
1991/7/3,23924.30 ,23924.30 ,23343.56 ,23373.47 
1991/7/4,23292.24 ,23315.04 ,22901.50 ,23135.61 
1991/7/5,23191.08 ,23364.00 ,22898.34 ,22898.34 
1991/7/8,22884.82 ,22970.49 ,22175.29 ,22176.17 
1991/7/9,22213.58 ,22668.48 ,21731.15 ,22608.96 
1991/7/10,22651.11 ,23179.23 ,22519.74 ,23121.30 
1991/7/11,23089.81 ,23089.81 ,22877.71 ,22937.92 
1991/7/12,22963.58 ,23153.28 ,22963.58 ,23137.78 
1991/7/15,23193.94 ,23522.80 ,23193.94 ,23459.04 
1991/7/16,23483.12 ,23598.30 ,23374.16 ,23375.15 
1991/7/17,23307.64 ,23307.64 ,23047.37 ,23060.70 
1991/7/18,23045.10 ,23045.10 ,22659.89 ,22908.71 
1991/7/19,22922.62 ,23063.76 ,22840.60 ,22866.36 
1991/7/22,22873.96 ,23005.63 ,22705.29 ,22705.29 
1991/7/23,22688.81 ,22841.79 ,22540.56 ,22758.98 
1991/7/24,22779.02 ,23297.47 ,22779.02 ,23297.47 
1991/7/25,23305.27 ,23441.18 ,23211.71 ,23332.71 
1991/7/26,23287.85 ,23675.40 ,23101.28 ,23519.07 
1991/7/29,23545.75 ,23664.92 ,23418.08 ,23443.58 
1991/7/30,23466.90 ,23956.13 ,23466.90 ,23872.63 
1991/7/31,23905.43 ,24156.52 ,23905.43 ,24120.75 
1991/8/1,24074.31 ,24074.31 ,23855.83 ,24072.73 
1991/8/2,23971.34 ,24047.84 ,23821.98 ,24027.97 
1991/8/5,24040.53 ,24084.31 ,23830.19 ,23833.25 
1991/8/6,23789.27 ,23789.27 ,23463.38 ,23464.96 
1991/8/7,23559.75 ,23703.57 ,23430.96 ,23691.02 
1991/8/8,23717.31 ,23839.18 ,23475.04 ,23482.46 
1991/8/9,23482.36 ,23539.09 ,23372.74 ,23434.62 
1991/8/12,23414.55 ,23414.55 ,22985.67 ,22985.67 
1991/8/13,22927.55 ,23113.97 ,22843.73 ,22872.00 
1991/8/14,22903.63 ,23393.30 ,22903.63 ,23393.30 
1991/8/15,23330.73 ,23365.03 ,23018.68 ,23018.68 
1991/8/16,23020.95 ,23138.88 ,22797.57 ,22814.37 
1991/8/19,22778.59 ,22778.59 ,21454.78 ,21456.76 
1991/8/20,21485.62 ,21872.00 ,21309.48 ,21687.06 
1991/8/21,21746.37 ,22441.34 ,21746.37 ,22051.60 
1991/8/22,22110.80 ,22683.40 ,22110.80 ,22515.77 
1991/8/23,22481.96 ,22481.96 ,22024.61 ,22065.34 
1991/8/26,22064.45 ,22064.54 ,21533.56 ,21592.27 
1991/8/27,21553.23 ,21872.39 ,21459.23 ,21641.30 
1991/8/28,21665.41 ,21802.31 ,21572.21 ,21621.63 
1991/8/29,21708.02 ,22057.43 ,21708.02 ,22002.17 
1991/8/30,22059.11 ,22350.00 ,22059.11 ,22335.87 
1991/9/2,22328.85 ,22594.44 ,22175.05 ,22469.01 
1991/9/3,22516.85 ,22597.21 ,22419.00 ,22469.80 
1991/9/4,22452.11 ,22462.49 ,22311.85 ,22402.69 
1991/9/5,22391.03 ,22620.64 ,22369.67 ,22499.65 
1991/9/6,22492.93 ,22998.91 ,22489.47 ,22692.60 
1991/9/9,22726.50 ,22954.24 ,22573.98 ,22573.98 
1991/9/10,22594.74 ,22612.43 ,22355.54 ,22411.58 
1991/9/11,22354.85 ,22573.89 ,22270.14 ,22504.79 
1991/9/12,22515.67 ,22722.55 ,22504.89 ,22530.20 
1991/9/13,22557.77 ,23134.43 ,22557.77 ,23134.43 
1991/9/17,23182.17 ,23559.65 ,23182.17 ,23443.61 
1991/9/18,23439.95 ,23499.06 ,23258.57 ,23317.78 
1991/9/19,23326.88 ,23581.60 ,23219.83 ,23332.31 
1991/9/20,23381.83 ,23554.91 ,23179.40 ,23192.74 
1991/9/24,23190.87 ,23462.29 ,23182.86 ,23333.70 
1991/9/25,23403.65 ,23623.91 ,23403.65 ,23577.42 
1991/9/26,23616.77 ,23973.73 ,23536.58 ,23968.08 
1991/9/27,23982.26 ,24157.61 ,23927.34 ,23969.47 
1991/9/30,23958.86 ,24045.90 ,23862.41 ,23916.44 
1991/10/1,23909.75 ,24441.68 ,23861.67 ,24377.01 
1991/10/2,24404.90 ,24476.56 ,24323.34 ,24375.11 
1991/10/3,24371.81 ,24746.23 ,24261.77 ,24711.44 
1991/10/4,24699.55 ,24702.55 ,24439.98 ,24596.90 
1991/10/7,24559.52 ,24559.52 ,24311.74 ,24330.83 
1991/10/8,24270.86 ,24387.11 ,24155.62 ,24155.62 
1991/10/9,24139.93 ,24485.26 ,24114.64 ,24485.26 
1991/10/11,24466.27 ,24466.77 ,24139.33 ,24157.72 
1991/10/14,24126.24 ,24234.78 ,23860.67 ,23860.67 
1991/10/15,23916.03 ,24307.65 ,23916.03 ,24307.65 
1991/10/16,24317.85 ,24423.54 ,24221.38 ,24334.67 
1991/10/17,24344.68 ,24643.11 ,24344.68 ,24439.85 
1991/10/18,24486.39 ,24897.92 ,24486.39 ,24894.82 
1991/10/21,24945.66 ,25101.48 ,24918.33 ,25016.81 
1991/10/22,24943.05 ,24994.00 ,24755.10 ,24954.66 
1991/10/23,24891.11 ,24891.11 ,24716.37 ,24799.94 
1991/10/24,24837.57 ,25087.87 ,24837.57 ,24949.26 
1991/10/25,24912.13 ,24973.58 ,24819.86 ,24906.43 
1991/10/28,24911.63 ,25023.52 ,24864.09 ,24901.72 
1991/10/29,25000.10 ,25254.50 ,25000.10 ,25140.61 
1991/10/30,25156.93 ,25254.80 ,24981.18 ,24981.18 
1991/10/31,24984.99 ,25222.78 ,24957.27 ,25222.28 
1991/11/1,25167.13 ,25167.13 ,24948.26 ,25044.24 
1991/11/5,25059.75 ,25100.68 ,24886.81 ,24950.86 
1991/11/6,24910.53 ,24910.53 ,24721.68 ,24750.20 
1991/11/7,24731.39 ,24844.98 ,24446.76 ,24446.76 
1991/11/8,24544.44 ,24678.34 ,24389.11 ,24486.49 
1991/11/11,24437.85 ,24437.85 ,24232.99 ,24232.99 
1991/11/12,24259.11 ,24689.15 ,24259.11 ,24667.73 
1991/11/13,24725.88 ,24814.35 ,24416.23 ,24416.23 
1991/11/14,24413.23 ,24549.64 ,24089.17 ,24176.54 
1991/11/15,24198.06 ,24244.50 ,23993.29 ,24099.18 
1991/11/18,24010.91 ,24010.91 ,23309.95 ,23400.12 
1991/11/19,23477.38 ,23673.24 ,23325.86 ,23326.86 
1991/11/20,23271.72 ,23334.87 ,23018.31 ,23199.86 
1991/11/21,23244.20 ,23378.50 ,22997.80 ,23177.84 
1991/11/22,23193.76 ,23209.77 ,22925.04 ,23117.39 
1991/11/25,23077.96 ,23077.96 ,22762.81 ,22868.69 
1991/11/26,22895.02 ,23162.93 ,22895.02 ,23112.09 
1991/11/27,23207.77 ,23307.85 ,22973.28 ,22973.28 
1991/11/28,22938.65 ,22938.65 ,22634.91 ,22780.42 
1991/11/29,22792.03 ,22965.07 ,22538.33 ,22687.35 
1991/12/2,22645.52 ,22645.52 ,21992.29 ,21992.29 
1991/12/3,22037.13 ,22364.59 ,21923.24 ,22166.83 
1991/12/4,22181.55 ,22737.39 ,22181.55 ,22669.44 
1991/12/5,22650.22 ,22650.22 ,22403.12 ,22459.17 
1991/12/6,22472.98 ,22494.90 ,22336.17 ,22445.06 
1991/12/9,22435.05 ,22435.05 ,22251.30 ,22352.88 
1991/12/10,22344.88 ,22349.58 ,21832.77 ,21953.06 
1991/12/11,21900.72 ,21900.72 ,21123.90 ,21502.90 
1991/12/12,21552.44 ,22034.53 ,21552.44 ,21712.57 
1991/12/13,21716.07 ,22758.61 ,21716.07 ,22754.90 
1991/12/16,22767.41 ,22893.82 ,22546.84 ,22836.67 
1991/12/17,22827.16 ,22996.10 ,22735.79 ,22736.29 
1991/12/18,22670.14 ,22670.14 ,22402.32 ,22629.90 
1991/12/19,22551.94 ,22551.94 ,21973.88 ,21991.19 
1991/12/20,22009.41 ,22200.96 ,21768.01 ,21777.12 
1991/12/24,21819.76 ,22244.10 ,21452.26 ,21664.53 
1991/12/25,21705.68 ,22464.48 ,21705.68 ,22461.17 
1991/12/26,22498.35 ,22813.31 ,22356.15 ,22555.07 
1991/12/27,22625.51 ,22809.70 ,22388.62 ,22437.32 
1991/12/30,22507.97 ,23022.35 ,22507.97 ,22983.77 
1992/1/6,23030.66 ,23801.78 ,23030.66 ,23801.18 
1992/1/7,23781.24 ,23901.89 ,23514.28 ,23566.39 
1992/1/8,23539.53 ,23539.53 ,22704.68 ,22715.00 
1992/1/9,22736.85 ,23114.54 ,22544.34 ,23113.64 
1992/1/10,23018.24 ,23018.24 ,22203.03 ,22381.90 
1992/1/13,22299.63 ,22299.63 ,21596.95 ,21696.86 
1992/1/14,21668.40 ,22019.94 ,21662.99 ,21775.13 
1992/1/16,21875.34 ,22134.88 ,21500.55 ,21612.19 
1992/1/17,21543.54 ,21660.29 ,21145.71 ,21321.37 
1992/1/20,21348.93 ,21381.00 ,20684.74 ,20913.82 
1992/1/21,20967.43 ,21241.31 ,20638.04 ,20858.30 
1992/1/22,20851.29 ,21534.12 ,20702.98 ,21534.12 
1992/1/23,21588.84 ,21794.17 ,21440.53 ,21580.72 
1992/1/24,21527.81 ,21527.81 ,21008.92 ,21072.15 
1992/1/27,21061.43 ,21078.87 ,20859.61 ,21007.11 
1992/1/28,21027.66 ,21420.78 ,21027.66 ,21390.52 
1992/1/29,21449.64 ,21581.02 ,21218.06 ,21362.26 
1992/1/30,21372.48 ,21779.14 ,21334.30 ,21557.67 
1992/1/31,21620.40 ,22343.22 ,21620.40 ,22023.05 
1992/2/3,22075.86 ,22340.92 ,21973.95 ,22139.59 
1992/2/4,22098.61 ,22116.54 ,21836.16 ,21999.60 
1992/2/5,21970.44 ,22135.58 ,21844.67 ,21936.37 
1992/2/6,21975.05 ,22284.80 ,21975.05 ,22104.92 
1992/2/7,22169.36 ,22373.08 ,22103.42 ,22107.12 
1992/2/10,22054.11 ,22054.11 ,21819.52 ,21819.52 
1992/2/12,21781.44 ,21781.44 ,21475.60 ,21541.64 
1992/2/13,21496.54 ,21596.65 ,21349.33 ,21391.02 
1992/2/14,21392.82 ,21405.85 ,20883.86 ,20883.86 
1992/2/17,20850.89 ,21325.68 ,20574.01 ,21324.98 
1992/2/18,21263.85 ,21294.02 ,20807.40 ,20872.03 
1992/2/19,20793.77 ,20793.77 ,20485.72 ,20618.30 
1992/2/20,20632.33 ,20837.36 ,20621.00 ,20771.92 
1992/2/21,20849.98 ,21291.81 ,20849.98 ,21291.81 
1992/2/24,21286.70 ,21286.70 ,20890.37 ,20973.24 
1992/2/25,20921.74 ,21093.90 ,20743.56 ,21025.55 
1992/2/26,21016.43 ,21376.69 ,20940.07 ,21364.77 
1992/2/27,21398.14 ,21547.65 ,21302.74 ,21333.70 
1992/2/28,21353.74 ,21375.19 ,21241.11 ,21338.81 
1992/3/2,21348.13 ,21550.86 ,21342.62 ,21487.82 
1992/3/3,21503.06 ,21529.61 ,21051.71 ,21051.71 
1992/3/4,21014.83 ,21112.24 ,20862.71 ,21105.42 
1992/3/5,21095.90 ,21112.44 ,20864.42 ,20864.42 
1992/3/6,20847.58 ,21113.54 ,20841.47 ,20992.99 
1992/3/9,20989.78 ,20989.78 ,20696.06 ,20797.68 
1992/3/10,20770.12 ,20854.59 ,20627.02 ,20854.59 
1992/3/11,20811.30 ,20811.30 ,20567.59 ,20592.14 
1992/3/12,20535.22 ,20713.90 ,20331.60 ,20561.88 
1992/3/13,20555.27 ,20590.74 ,20168.15 ,20456.06 
1992/3/16,20442.53 ,20442.53 ,19790.16 ,19837.16 
1992/3/17,19829.94 ,19990.68 ,19687.94 ,19917.63 
1992/3/18,19878.14 ,19878.14 ,19490.53 ,19764.31 
1992/3/19,19789.36 ,20213.95 ,19732.84 ,20185.09 
1992/3/23,20235.09 ,20434.71 ,20160.24 ,20239.60 
1992/3/24,20199.52 ,20199.52 ,19866.32 ,19891.57 
1992/3/25,19883.66 ,20230.18 ,19813.81 ,20226.78 
1992/3/26,20256.82 ,20350.66 ,19885.29 ,19885.49 
1992/3/27,19886.19 ,19942.79 ,19587.11 ,19636.99 
1992/3/30,19615.11 ,19807.31 ,19445.91 ,19669.31 
1992/3/31,19741.77 ,19914.69 ,19343.34 ,19345.95 
1992/4/1,19325.47 ,19325.47 ,18562.63 ,18581.79 
1992/4/2,18595.44 ,18804.40 ,18023.58 ,18286.03 
1992/4/3,18344.64 ,18559.71 ,17846.55 ,18559.71 
1992/4/6,18597.05 ,18670.81 ,18376.86 ,18436.37 
1992/4/7,18437.78 ,18449.82 ,17775.39 ,17791.55 
1992/4/8,17742.67 ,17742.67 ,16892.31 ,17175.53 
1992/4/9,17137.39 ,17585.51 ,16598.15 ,16598.15 
1992/4/10,16622.24 ,17850.66 ,16622.24 ,17850.66 
1992/4/13,17880.37 ,17938.38 ,17153.25 ,17236.65 
1992/4/14,17237.96 ,17607.69 ,16879.97 ,17439.58 
1992/4/15,17492.47 ,18041.45 ,17492.47 ,17948.01 
1992/4/16,17999.70 ,18192.89 ,17769.27 ,17959.76 
1992/4/17,17916.90 ,17916.90 ,17490.06 ,17580.69 
1992/4/20,17548.07 ,17548.07 ,16935.67 ,17071.36 
1992/4/21,17013.95 ,17124.55 ,16682.86 ,16787.33 
1992/4/22,16824.07 ,16930.75 ,16572.46 ,16839.12 
1992/4/23,16863.51 ,17431.05 ,16832.50 ,17402.05 
1992/4/24,17441.29 ,17563.03 ,17120.63 ,17542.45 
1992/4/27,17524.89 ,17615.72 ,17301.08 ,17450.52 
1992/4/28,17473.50 ,17606.78 ,17379.16 ,17527.40 
1992/4/30,17559.31 ,17581.79 ,17363.81 ,17390.71 
1992/5/1,17374.95 ,17453.73 ,17273.38 ,17303.39 
1992/5/6,17325.77 ,17929.65 ,17325.77 ,17878.66 
1992/5/7,17875.35 ,18410.88 ,17653.75 ,18410.88 
1992/5/8,18378.16 ,18500.00 ,18172.42 ,18375.95 
1992/5/11,18407.87 ,18666.70 ,18407.87 ,18608.09 
1992/5/12,18635.09 ,18716.58 ,18468.89 ,18508.53 
1992/5/13,18514.45 ,18803.79 ,18425.83 ,18768.57 
1992/5/14,18804.50 ,19003.61 ,18804.09 ,18804.60 
1992/5/15,18762.75 ,18762.75 ,18034.02 ,18074.27 
1992/5/18,18128.16 ,18458.05 ,18128.16 ,18443.10 
1992/5/19,18479.53 ,18775.79 ,18479.53 ,18754.11 
1992/5/20,18773.89 ,18927.64 ,18635.89 ,18674.93 
1992/5/21,18638.70 ,18760.74 ,18552.99 ,18691.29 
1992/5/22,18621.54 ,18621.54 ,18191.39 ,18221.00 
1992/5/25,18221.70 ,18555.00 ,18221.70 ,18555.00 
1992/5/26,18519.67 ,18519.67 ,18203.53 ,18204.64 
1992/5/27,18167.10 ,18167.10 ,17648.03 ,17822.56 
1992/5/28,17816.94 ,17944.20 ,17686.07 ,17931.25 
1992/5/29,17968.09 ,18363.51 ,17968.09 ,18347.75 
1992/6/1,18327.68 ,18502.61 ,18003.31 ,18004.11 
1992/6/2,18057.31 ,18308.11 ,17953.33 ,18125.55 
1992/6/3,18142.41 ,18316.94 ,18118.43 ,18188.68 
1992/6/4,18182.26 ,18182.26 ,17892.61 ,17964.07 
1992/6/5,17900.04 ,17900.04 ,17724.31 ,17790.04 
1992/6/8,17795.56 ,17795.56 ,17390.31 ,17655.06 
1992/6/9,17642.21 ,17861.50 ,17550.28 ,17845.04 
1992/6/10,17827.08 ,17972.20 ,17576.07 ,17742.87 
1992/6/11,17713.27 ,17885.69 ,17648.94 ,17709.05 
1992/6/12,17722.20 ,17784.93 ,17331.49 ,17383.68 
1992/6/15,17339.42 ,17339.42 ,16926.23 ,16953.23 
1992/6/16,16986.85 ,17132.58 ,16864.91 ,16953.53 
1992/6/17,16923.32 ,16923.32 ,16444.70 ,16445.80 
1992/6/18,16392.61 ,16403.65 ,16030.91 ,16045.56 
1992/6/19,16088.52 ,16544.66 ,16088.52 ,16519.87 
1992/6/22,16569.55 ,16649.64 ,15885.79 ,15921.22 
1992/6/23,15917.20 ,16215.38 ,15860.90 ,16106.99 
1992/6/24,16147.93 ,16313.33 ,15816.04 ,15853.67 
1992/6/25,15868.43 ,16217.88 ,15733.14 ,16143.72 
1992/6/26,16192.29 ,16227.22 ,15759.74 ,15812.73 
1992/6/29,15835.41 ,15881.77 ,15641.61 ,15741.27 
1992/6/30,15785.13 ,16060.92 ,15785.13 ,15951.73 
1992/7/1,15960.56 ,16326.07 ,15731.83 ,16325.07 
1992/7/2,16328.38 ,16802.79 ,16239.76 ,16757.63 
1992/7/3,16738.76 ,16956.04 ,16617.72 ,16717.78 
1992/7/6,16716.08 ,16852.17 ,16624.75 ,16657.07 
1992/7/7,16677.84 ,16709.86 ,16420.81 ,16459.55 
1992/7/8,16435.17 ,16600.26 ,16271.68 ,16600.26 
1992/7/9,16602.17 ,16927.24 ,16571.76 ,16848.66 
1992/7/10,16877.66 ,17023.89 ,16715.58 ,16783.72 
1992/7/13,16796.47 ,17201.73 ,16742.27 ,17201.73 
1992/7/14,17165.60 ,17258.73 ,16961.76 ,17064.63 
1992/7/15,17092.13 ,17274.49 ,17092.13 ,17116.92 
1992/7/16,17097.65 ,17097.65 ,16917.70 ,16987.66 
1992/7/17,16969.29 ,16969.29 ,16548.07 ,16548.07 
1992/7/20,16489.86 ,16489.86 ,15854.38 ,15884.48 
1992/7/21,15863.41 ,16055.30 ,15770.67 ,16002.41 
1992/7/22,16033.72 ,16059.61 ,15432.36 ,15541.95 
1992/7/23,15504.22 ,16084.30 ,15333.00 ,16039.94 
1992/7/24,16014.55 ,16014.55 ,15490.57 ,15497.79 
1992/7/27,15533.02 ,15974.31 ,15288.34 ,15373.34 
1992/7/28,15344.84 ,15510.54 ,15200.82 ,15426.64 
1992/7/29,15477.12 ,15605.98 ,15024.59 ,15095.95 
1992/7/30,15152.35 ,15586.31 ,15152.35 ,15555.60 
1992/7/31,15557.01 ,15967.18 ,15469.09 ,15910.28 
