Date,Open,High,Low,Close,Volume
1957-08-02,498.7,498.7,498.7,498.7
1957-08-03,499.82,499.82,499.82,499.82
1957-08-05,495.7,495.7,495.7,495.7
1957-08-06,497.94,497.94,497.94,497.94
1957-08-07,500.16,500.16,500.16,500.16
1957-08-08,499.33,499.33,499.33,499.33
1957-08-09,504.83,504.83,504.83,504.83
1957-08-10,505.33,505.33,505.33,505.33
1957-08-12,503.71,503.71,503.71,503.71
1957-08-13,502.64,502.64,502.64,502.64
1957-08-14,506.56,506.56,506.56,506.56
1957-08-15,512.86,512.86,512.86,512.86
1957-08-16,512.16,512.16,512.16,512.16
1957-08-17,511.96,511.96,511.96,511.96
1957-08-19,513.86,513.86,513.86,513.86
1957-08-20,517.05,517.05,517.05,517.05
1957-08-21,522.67,522.67,522.67,522.67
1957-08-22,520.03,520.03,520.03,520.03
1957-08-23,518.79,518.79,518.79,518.79
1957-08-24,519.14,519.14,519.14,519.14
1957-08-26,522.65,522.65,522.65,522.65
1957-08-27,528.34,528.34,528.34,528.34
1957-08-28,528.82,528.82,528.82,528.82
1957-08-29,530.54,530.54,530.54,530.54
1957-08-30,529.49,529.49,529.49,529.49
1957-08-31,530.37,530.37,530.37,530.37
1957-09-02,526.52,526.52,526.52,526.52
1957-09-03,528.35,528.35,528.35,528.35
1957-09-04,533.05,533.05,533.05,533.05
1957-09-05,537.2,537.2,537.2,537.2
1957-09-06,537.85,537.85,537.85,537.85
1957-09-07,538.03,538.03,538.03,538.03
1957-09-09,538.44,538.44,538.44,538.44
1957-09-10,538.87,538.87,538.87,538.87
1957-09-11,539.57,539.57,539.57,539.57
1957-09-12,535.91,535.91,535.91,535.91
1957-09-13,532.78,532.78,532.78,532.78
1957-09-14,529.79,529.79,529.79,529.79
1957-09-16,529.1,529.1,529.1,529.1
1957-09-17,532.54,532.54,532.54,532.54
1957-09-18,532.13,532.13,532.13,532.13
1957-09-19,529.84,529.84,529.84,529.84
1957-09-20,531.17,531.17,531.17,531.17
1957-09-21,533.34,533.34,533.34,533.34
1957-09-24,532.22,532.22,532.22,532.22
1957-09-25,529.21,529.21,529.21,529.21
1957-09-26,523.13,523.13,523.13,523.13
1957-09-27,527.12,527.12,527.12,527.12
1957-09-28,530.07,530.07,530.07,530.07
1957-09-30,529.35,529.35,529.35,529.35
1957-10-01,534.39,534.39,534.39,534.39
1957-10-02,533.99,533.99,533.99,533.99
1957-10-03,539.59,539.59,539.59,539.59
1957-10-04,537.98,537.98,537.98,537.98
1957-10-05,535.67,535.67,535.67,535.67
1957-10-07,530.07,530.07,530.07,530.07
1957-10-08,529.97,529.97,529.97,529.97
1957-10-09,516.98,516.98,516.98,516.98
1957-10-10,517.34,517.34,517.34,517.34
1957-10-11,508.82,508.82,508.82,508.82
1957-10-12,508.62,508.62,508.62,508.62
1957-10-14,506.03,506.03,506.03,506.03
1957-10-15,518.28,518.28,518.28,518.28
1957-10-16,517.78,517.78,517.78,517.78
1957-10-17,517.58,517.58,517.58,517.58
1957-10-18,516.46,516.46,516.46,516.46
1957-10-19,515.31,515.31,515.31,515.31
1957-10-21,511.28,511.28,511.28,511.28
1957-10-22,508.81,508.81,508.81,508.81
1957-10-23,507.86,507.86,507.86,507.86
1957-10-24,509.18,509.18,509.18,509.18
1957-10-25,508.58,508.58,508.58,508.58
1957-10-26,508.06,508.06,508.06,508.06
1957-10-28,510.38,510.38,510.38,510.38
1957-10-29,510.03,510.03,510.03,510.03
1957-10-30,509.77,509.77,509.77,509.77
1957-10-31,510.81,510.81,510.81,510.81
1957-11-01,515.4,515.4,515.4,515.4
1957-11-02,517.38,517.38,517.38,517.38
1957-11-04,513.46,513.46,513.46,513.46
1957-11-05,511.79,511.79,511.79,511.79
1957-11-06,511.82,511.82,511.82,511.82
1957-11-07,512.53,512.53,512.53,512.53
1957-11-08,511.13,511.13,511.13,511.13
1957-11-09,509.86,509.86,509.86,509.86
1957-11-11,507.7,507.7,507.7,507.7
1957-11-12,507.58,507.58,507.58,507.58
1957-11-13,503.18,503.18,503.18,503.18
1957-11-14,499.43,499.43,499.43,499.43
1957-11-15,504.82,504.82,504.82,504.82
1957-11-16,504.85,504.85,504.85,504.85
1957-11-18,501.49,501.49,501.49,501.49
1957-11-19,497.2,497.2,497.2,497.2
1957-11-20,497.62,497.62,497.62,497.62
1957-11-21,499.01,499.01,499.01,499.01
1957-11-22,501.02,501.02,501.02,501.02
1957-11-25,500.87,500.87,500.87,500.87
1957-11-26,499.27,499.27,499.27,499.27
1957-11-27,494.03,494.03,494.03,494.03
1957-11-28,491.72,491.72,491.72,491.72
1957-11-29,489.7,489.7,489.7,489.7
1957-11-30,492,492,492,492
1957-12-02,494.01,494.01,494.01,494.01
1957-12-03,494.88,494.88,494.88,494.88
1957-12-04,493.35,493.35,493.35,493.35
1957-12-05,492.38,492.38,492.38,492.38
1957-12-06,493.91,493.91,493.91,493.91
1957-12-07,496.69,496.69,496.69,496.69
1957-12-09,498.2,498.2,498.2,498.2
1957-12-10,497.57,497.57,497.57,497.57
1957-12-11,498.79,498.79,498.79,498.79
1957-12-12,503.03,503.03,503.03,503.03
1957-12-13,502.25,502.25,502.25,502.25
1957-12-14,502.3,502.3,502.3,502.3
1957-12-16,500.13,500.13,500.13,500.13
1957-12-17,492.97,492.97,492.97,492.97
1957-12-18,491.61,491.61,491.61,491.61
1957-12-19,486.77,486.77,486.77,486.77
1957-12-20,484.21,484.21,484.21,484.21
1957-12-21,485.79,485.79,485.79,485.79
1957-12-23,485.25,485.25,485.25,485.25
1957-12-24,484.04,484.04,484.04,484.04
1957-12-25,481.78,481.78,481.78,481.78
1957-12-26,472.58,472.58,472.58,472.58
1957-12-27,471.53,471.53,471.53,471.53
1957-12-28,474.55,474.55,474.55,474.55
1958-01-04,475.2,475.2,475.2,475.2
1958-01-06,481.61,481.61,481.61,481.61
1958-01-07,492.2,492.2,492.2,492.2
1958-01-08,495.05,495.05,495.05,495.05
1958-01-09,500.36,500.36,500.36,500.36
1958-01-10,503.35,503.35,503.35,503.35
1958-01-11,505.72,505.72,505.72,505.72
1958-01-13,511.37,511.37,511.37,511.37
1958-01-14,513.49,513.49,513.49,513.49
1958-01-16,513.03,513.03,513.03,513.03
1958-01-17,511.53,511.53,511.53,511.53
1958-01-18,508.22,508.22,508.22,508.22
1958-01-20,504.76,504.76,504.76,504.76
1958-01-21,503.16,503.16,503.16,503.16
1958-01-22,504.07,504.07,504.07,504.07
1958-01-23,505.64,505.64,505.64,505.64
1958-01-24,507.71,507.71,507.71,507.71
1958-01-25,507.17,507.17,507.17,507.17
1958-01-27,512.27,512.27,512.27,512.27
1958-01-28,514.29,514.29,514.29,514.29
1958-01-29,518.56,518.56,518.56,518.56
1958-01-30,524.25,524.25,524.25,524.25
1958-01-31,522.7,522.7,522.7,522.7
1958-02-01,524.11,524.11,524.11,524.11
1958-02-03,530.15,530.15,530.15,530.15
1958-02-04,524.58,524.58,524.58,524.58
1958-02-05,531.33,531.33,531.33,531.33
1958-02-06,530.75,530.75,530.75,530.75
1958-02-07,525.79,525.79,525.79,525.79
1958-02-08,522.08,522.08,522.08,522.08
1958-02-10,525.13,525.13,525.13,525.13
1958-02-11,527.68,527.68,527.68,527.68
1958-02-12,526.91,526.91,526.91,526.91
1958-02-13,528.84,528.84,528.84,528.84
1958-02-14,530.73,530.73,530.73,530.73
1958-02-15,534.58,534.58,534.58,534.58
1958-02-17,533.85,533.85,533.85,533.85
1958-02-18,531.96,531.96,531.96,531.96
1958-02-19,529.83,529.83,529.83,529.83
1958-02-20,525.45,525.45,525.45,525.45
1958-02-21,526.44,526.44,526.44,526.44
1958-02-22,528.15,528.15,528.15,528.15
1958-02-24,528.58,528.58,528.58,528.58
1958-02-25,530.38,530.38,530.38,530.38
1958-02-26,532.8,532.8,532.8,532.8
1958-02-27,528.47,528.47,528.47,528.47
1958-02-28,528.16,528.16,528.16,528.16
1958-03-01,530.18,530.18,530.18,530.18
1958-03-03,526.07,526.07,526.07,526.07
1958-03-04,523.3,523.3,523.3,523.3
1958-03-05,525.54,525.54,525.54,525.54
1958-03-06,529.53,529.53,529.53,529.53
1958-03-07,531.19,531.19,531.19,531.19
1958-03-08,532.51,532.51,532.51,532.51
1958-03-10,536.46,536.46,536.46,536.46
1958-03-11,537.85,537.85,537.85,537.85
1958-03-12,536.73,536.73,536.73,536.73
1958-03-13,539.31,539.31,539.31,539.31
1958-03-14,534.29,534.29,534.29,534.29
1958-03-15,533.66,533.66,533.66,533.66
1958-03-17,532.07,532.07,532.07,532.07
1958-03-18,528.88,528.88,528.88,528.88
1958-03-19,525.48,525.48,525.48,525.48
1958-03-20,522.22,522.22,522.22,522.22
1958-03-22,522.86,522.86,522.86,522.86
1958-03-24,524.51,524.51,524.51,524.51
1958-03-25,523.55,523.55,523.55,523.55
1958-03-26,524.09,524.09,524.09,524.09
1958-03-27,516.64,516.64,516.64,516.64
1958-03-28,522.49,522.49,522.49,522.49
1958-03-29,526.01,526.01,526.01,526.01
1958-03-31,529.98,529.98,529.98,529.98
1958-04-01,529.73,529.73,529.73,529.73
1958-04-02,531.32,531.32,531.32,531.32
1958-04-03,533.85,533.85,533.85,533.85
1958-04-04,542.76,542.76,542.76,542.76
1958-04-05,544.31,544.31,544.31,544.31
1958-04-07,546.43,546.43,546.43,546.43
1958-04-08,544.12,544.12,544.12,544.12
1958-04-09,543.15,543.15,543.15,543.15
1958-04-10,541.72,541.72,541.72,541.72
1958-04-11,539.29,539.29,539.29,539.29
1958-04-12,541.32,541.32,541.32,541.32
1958-04-14,539.58,539.58,539.58,539.58
1958-04-15,538.13,538.13,538.13,538.13
1958-04-16,539.22,539.22,539.22,539.22
1958-04-17,541.86,541.86,541.86,541.86
1958-04-18,547.2,547.2,547.2,547.2
1958-04-19,550.05,550.05,550.05,550.05
1958-04-21,553.1,553.1,553.1,553.1
1958-04-22,556.47,556.47,556.47,556.47
1958-04-23,555.84,555.84,555.84,555.84
1958-04-24,557.1,557.1,557.1,557.1
1958-04-25,557.62,557.62,557.62,557.62
1958-04-26,556.14,556.14,556.14,556.14
1958-04-28,558.31,558.31,558.31,558.31
1958-04-30,556.57,556.57,556.57,556.57
1958-05-01,561.05,561.05,561.05,561.05
1958-05-02,563.63,563.63,563.63,563.63
1958-05-06,556.73,556.73,556.73,556.73
1958-05-07,560.71,560.71,560.71,560.71
1958-05-08,564.39,564.39,564.39,564.39
1958-05-09,565.95,565.95,565.95,565.95
1958-05-10,567.08,567.08,567.08,567.08
1958-05-12,563.14,563.14,563.14,563.14
1958-05-13,564.4,564.4,564.4,564.4
1958-05-14,564.02,564.02,564.02,564.02
1958-05-15,558.97,558.97,558.97,558.97
1958-05-16,555.27,555.27,555.27,555.27
1958-05-17,558.54,558.54,558.54,558.54
1958-05-19,557.61,557.61,557.61,557.61
1958-05-20,558.95,558.95,558.95,558.95
1958-05-21,559.44,559.44,559.44,559.44
1958-05-22,562.26,562.26,562.26,562.26
1958-05-23,560.93,560.93,560.93,560.93
1958-05-24,557.28,557.28,557.28,557.28
1958-05-26,556.11,556.11,556.11,556.11
1958-05-27,556.64,556.64,556.64,556.64
1958-05-28,555.91,555.91,555.91,555.91
1958-05-29,556.08,556.08,556.08,556.08
1958-05-30,559.97,559.97,559.97,559.97
1958-05-31,563.46,563.46,563.46,563.46
1958-06-02,565.14,565.14,565.14,565.14
1958-06-03,566.39,566.39,566.39,566.39
1958-06-04,565.24,565.24,565.24,565.24
1958-06-05,569.31,569.31,569.31,569.31
1958-06-06,567.75,567.75,567.75,567.75
1958-06-07,569.93,569.93,569.93,569.93
1958-06-09,566.96,566.96,566.96,566.96
1958-06-10,565.5,565.5,565.5,565.5
1958-06-11,567.1,567.1,567.1,567.1
1958-06-12,569.2,569.2,569.2,569.2
1958-06-13,571.98,571.98,571.98,571.98
1958-06-14,574.04,574.04,574.04,574.04
1958-06-16,573.72,573.72,573.72,573.72
1958-06-17,574.71,574.71,574.71,574.71
1958-06-18,579.13,579.13,579.13,579.13
1958-06-19,584.59,584.59,584.59,584.59
1958-06-20,581.1,581.1,581.1,581.1
1958-06-21,582.49,582.49,582.49,582.49
1958-06-23,583.96,583.96,583.96,583.96
1958-06-24,580.36,580.36,580.36,580.36
1958-06-25,578.99,578.99,578.99,578.99
1958-06-26,578.29,578.29,578.29,578.29
1958-06-27,582.36,582.36,582.36,582.36
1958-06-28,584.92,584.92,584.92,584.92
1958-06-30,584.42,584.42,584.42,584.42
1958-07-01,586.56,586.56,586.56,586.56
1958-07-02,584.18,584.18,584.18,584.18
1958-07-03,578.27,578.27,578.27,578.27
1958-07-04,566.59,566.59,566.59,566.59
1958-07-05,573.29,573.29,573.29,573.29
1958-07-07,579.24,579.24,579.24,579.24
1958-07-08,574.62,574.62,574.62,574.62
1958-07-09,568.63,568.63,568.63,568.63
1958-07-10,566.27,566.27,566.27,566.27
1958-07-11,569.34,569.34,569.34,569.34
1958-07-12,571.16,571.16,571.16,571.16
1958-07-14,566.19,566.19,566.19,566.19
1958-07-15,564.15,564.15,564.15,564.15
1958-07-16,574.43,574.43,574.43,574.43
1958-07-17,571.71,571.71,571.71,571.71
1958-07-18,572.69,572.69,572.69,572.69
1958-07-19,572.43,572.43,572.43,572.43
1958-07-21,571.4,571.4,571.4,571.4
1958-07-22,570.52,570.52,570.52,570.52
1958-07-23,568.91,568.91,568.91,568.91
1958-07-24,566.71,566.71,566.71,566.71
1958-07-25,563.53,563.53,563.53,563.53
1958-07-26,562.79,562.79,562.79,562.79
1958-07-28,564.04,564.04,564.04,564.04
1958-07-29,570.18,570.18,570.18,570.18
1958-07-30,570.53,570.53,570.53,570.53
1958-07-31,571.6,571.6,571.6,571.6
1958-08-01,573.71,573.71,573.71,573.71
1958-08-02,575.4,575.4,575.4,575.4
1958-08-04,575.77,575.77,575.77,575.77
1958-08-05,572.72,572.72,572.72,572.72
1958-08-06,575.27,575.27,575.27,575.27
1958-08-07,574.1,574.1,574.1,574.1
1958-08-08,579.93,579.93,579.93,579.93
1958-08-09,580.38,580.38,580.38,580.38
1958-08-11,581.34,581.34,581.34,581.34
1958-08-12,582.98,582.98,582.98,582.98
1958-08-13,581.59,581.59,581.59,581.59
1958-08-14,585.49,585.49,585.49,585.49
1958-08-15,587.02,587.02,587.02,587.02
1958-08-16,587.37,587.37,587.37,587.37
1958-08-18,586.8,586.8,586.8,586.8
1958-08-19,591.83,591.83,591.83,591.83
1958-08-20,594.75,594.75,594.75,594.75
1958-08-21,593.01,593.01,593.01,593.01
1958-08-22,589.58,589.58,589.58,589.58
1958-08-23,591.14,591.14,591.14,591.14
1958-08-25,593.76,593.76,593.76,593.76
1958-08-26,592.64,592.64,592.64,592.64
1958-08-27,590.71,590.71,590.71,590.71
1958-08-28,589.72,589.72,589.72,589.72
1958-08-29,590.43,590.43,590.43,590.43
1958-08-30,592.57,592.57,592.57,592.57
1958-09-01,588.06,588.06,588.06,588.06
1958-09-02,585.76,585.76,585.76,585.76
1958-09-03,590.1,590.1,590.1,590.1
1958-09-04,593.39,593.39,593.39,593.39
1958-09-05,593.7,593.7,593.7,593.7
1958-09-06,589.04,589.04,589.04,589.04
1958-09-08,592.92,592.92,592.92,592.92
1958-09-09,592.3,592.3,592.3,592.3
1958-09-10,592.19,592.19,592.19,592.19
1958-09-11,589.06,589.06,589.06,589.06
1958-09-12,590.85,590.85,590.85,590.85
1958-09-13,593.06,593.06,593.06,593.06
1958-09-15,590.79,590.79,590.79,590.79
1958-09-16,590.81,590.81,590.81,590.81
1958-09-17,584.07,584.07,584.07,584.07
1958-09-18,588.54,588.54,588.54,588.54
1958-09-19,590.46,590.46,590.46,590.46
1958-09-20,590.18,590.18,590.18,590.18
1958-09-22,588.36,588.36,588.36,588.36
1958-09-24,581.75,581.75,581.75,581.75
1958-09-25,585.21,585.21,585.21,585.21
1958-09-26,577.92,577.92,577.92,577.92
1958-09-27,580.79,580.79,580.79,580.79
1958-09-29,584.4,584.4,584.4,584.4
1958-09-30,586.2,586.2,586.2,586.2
1958-10-01,588.63,588.63,588.63,588.63
1958-10-02,592.04,592.04,592.04,592.04
1958-10-03,594.81,594.81,594.81,594.81
1958-10-04,596.21,596.21,596.21,596.21
1958-10-06,600.13,600.13,600.13,600.13
1958-10-07,603.68,603.68,603.68,603.68
1958-10-08,601.99,601.99,601.99,601.99
1958-10-09,605.12,605.12,605.12,605.12
1958-10-10,604.57,604.57,604.57,604.57
1958-10-11,607.32,607.32,607.32,607.32
1958-10-13,605.14,605.14,605.14,605.14
1958-10-14,609.49,609.49,609.49,609.49
1958-10-15,607.84,607.84,607.84,607.84
1958-10-16,607.41,607.41,607.41,607.41
1958-10-17,609.94,609.94,609.94,609.94
1958-10-18,612.7,612.7,612.7,612.7
1958-10-20,609.26,609.26,609.26,609.26
1958-10-21,608.15,608.15,608.15,608.15
1958-10-22,605.75,605.75,605.75,605.75
1958-10-23,608.83,608.83,608.83,608.83
1958-10-24,606.95,606.95,606.95,606.95
1958-10-25,607.39,607.39,607.39,607.39
1958-10-27,601.29,601.29,601.29,601.29
1958-10-28,601.64,601.64,601.64,601.64
1958-10-29,607.99,607.99,607.99,607.99
1958-10-30,605.7,605.7,605.7,605.7
1958-10-31,607.72,607.72,607.72,607.72
1958-11-01,612.79,612.79,612.79,612.79
1958-11-04,614.82,614.82,614.82,614.82
1958-11-05,616.75,616.75,616.75,616.75
1958-11-06,624.06,624.06,624.06,624.06
1958-11-07,621.63,621.63,621.63,621.63
1958-11-08,624.56,624.56,624.56,624.56
1958-11-10,620.38,620.38,620.38,620.38
1958-11-11,614.01,614.01,614.01,614.01
1958-11-12,618.84,618.84,618.84,618.84
1958-11-13,622.33,622.33,622.33,622.33
1958-11-14,619.01,619.01,619.01,619.01
1958-11-15,620.03,620.03,620.03,620.03
1958-11-17,616.52,616.52,616.52,616.52
1958-11-18,619.52,619.52,619.52,619.52
1958-11-19,624.43,624.43,624.43,624.43
1958-11-20,625.41,625.41,625.41,625.41
1958-11-21,626.69,626.69,626.69,626.69
1958-11-22,630.74,630.74,630.74,630.74
1958-11-24,632.8,632.8,632.8,632.8
1958-11-25,628.65,628.65,628.65,628.65
1958-11-26,625.92,625.92,625.92,625.92
1958-11-27,622.22,622.22,622.22,622.22
1958-11-28,623.99,623.99,623.99,623.99
1958-11-29,629.04,629.04,629.04,629.04
1958-12-01,629.77,629.77,629.77,629.77
1958-12-02,632.97,632.97,632.97,632.97
1958-12-03,636.4,636.4,636.4,636.4
1958-12-04,638.69,638.69,638.69,638.69
1958-12-05,637.42,637.42,637.42,637.42
1958-12-06,637.3,637.3,637.3,637.3
1958-12-08,640.51,640.51,640.51,640.51
1958-12-09,643.13,643.13,643.13,643.13
1958-12-10,646.54,646.54,646.54,646.54
1958-12-11,649.21,649.21,649.21,649.21
1958-12-12,650.78,650.78,650.78,650.78
1958-12-13,645.75,645.75,645.75,645.75
1958-12-15,648.61,648.61,648.61,648.61
1958-12-16,654.41,654.41,654.41,654.41
1958-12-17,654.44,654.44,654.44,654.44
1958-12-18,653.73,653.73,653.73,653.73
1958-12-19,650.82,650.82,650.82,650.82
1958-12-20,653.04,653.04,653.04,653.04
1958-12-22,655.72,655.72,655.72,655.72
1958-12-23,655.92,655.92,655.92,655.92
1958-12-24,656.78,656.78,656.78,656.78
1958-12-25,661.69,661.69,661.69,661.69
1958-12-26,664.48,664.48,664.48,664.48
1958-12-27,666.54,666.54,666.54,666.54
1959-01-05,671.28,671.28,671.28,671.28
1959-01-06,675.27,675.27,675.27,675.27
1959-01-07,671.71,671.71,671.71,671.71
1959-01-08,670.59,670.59,670.59,670.59
1959-01-09,664.69,664.69,664.69,664.69
1959-01-10,669.46,669.46,669.46,669.46
1959-01-12,670.45,670.45,670.45,670.45
1959-01-13,668.63,668.63,668.63,668.63
1959-01-14,671.14,671.14,671.14,671.14
1959-01-16,668.88,668.88,668.88,668.88
1959-01-17,671.89,671.89,671.89,671.89
1959-01-19,674.72,674.72,674.72,674.72
1959-01-20,676.42,676.42,676.42,676.42
1959-01-21,677.66,677.66,677.66,677.66
1959-01-22,680.32,680.32,680.32,680.32
1959-01-23,682.32,682.32,682.32,682.32
1959-01-24,681.04,681.04,681.04,681.04
1959-01-26,681.25,681.25,681.25,681.25
1959-01-27,679.65,679.65,679.65,679.65
1959-01-28,680.66,680.66,680.66,680.66
1959-01-29,684.19,684.19,684.19,684.19
1959-01-30,689.53,689.53,689.53,689.53
1959-01-31,692.12,692.12,692.12,692.12
1959-02-02,692.2,692.2,692.2,692.2
1959-02-03,693.6,693.6,693.6,693.6
1959-02-04,692.17,692.17,692.17,692.17
1959-02-05,694.78,694.78,694.78,694.78
1959-02-06,689.97,689.97,689.97,689.97
1959-02-07,694.31,694.31,694.31,694.31
1959-02-09,699.42,699.42,699.42,699.42
1959-02-10,699.73,699.73,699.73,699.73
1959-02-11,704.3,704.3,704.3,704.3
1959-02-12,703.04,703.04,703.04,703.04
1959-02-13,696.96,696.96,696.96,696.96
1959-02-14,699.68,699.68,699.68,699.68
1959-02-16,696.32,696.32,696.32,696.32
1959-02-17,699.77,699.77,699.77,699.77
1959-02-18,705.48,705.48,705.48,705.48
1959-02-19,707.03,707.03,707.03,707.03
1959-02-20,711.1,711.1,711.1,711.1
1959-02-21,712.82,712.82,712.82,712.82
1959-02-23,717.82,717.82,717.82,717.82
1959-02-24,714.9,714.9,714.9,714.9
1959-02-25,716.12,716.12,716.12,716.12
1959-02-26,716.47,716.47,716.47,716.47
1959-02-27,716.19,716.19,716.19,716.19
1959-02-28,721.06,721.06,721.06,721.06
1959-03-02,727.81,727.81,727.81,727.81
1959-03-03,721.15,721.15,721.15,721.15
1959-03-04,727.84,727.84,727.84,727.84
1959-03-05,724.76,724.76,724.76,724.76
1959-03-06,727.81,727.81,727.81,727.81
1959-03-07,731,731,731,731
1959-03-09,736.07,736.07,736.07,736.07
1959-03-10,736.76,736.76,736.76,736.76
1959-03-11,734.63,734.63,734.63,734.63
1959-03-12,739.05,739.05,739.05,739.05
1959-03-13,744.59,744.59,744.59,744.59
1959-03-14,747.21,747.21,747.21,747.21
1959-03-16,742.33,742.33,742.33,742.33
1959-03-17,743.86,743.86,743.86,743.86
1959-03-18,745.76,745.76,745.76,745.76
1959-03-19,747.46,747.46,747.46,747.46
1959-03-20,749.43,749.43,749.43,749.43
1959-03-23,750.63,750.63,750.63,750.63
1959-03-24,751.64,751.64,751.64,751.64
1959-03-25,751.01,751.01,751.01,751.01
1959-03-26,749.88,749.88,749.88,749.88
1959-03-27,747.78,747.78,747.78,747.78
1959-03-28,754.08,754.08,754.08,754.08
1959-03-30,759.42,759.42,759.42,759.42
1959-03-31,764.85,764.85,764.85,764.85
1959-04-01,763.6,763.6,763.6,763.6
1959-04-02,766.82,766.82,766.82,766.82
1959-04-03,767.78,767.78,767.78,767.78
1959-04-04,765.72,765.72,765.72,765.72
1959-04-06,769.06,769.06,769.06,769.06
1959-04-07,773.39,773.39,773.39,773.39
1959-04-08,768.94,768.94,768.94,768.94
1959-04-09,759.75,759.75,759.75,759.75
1959-04-11,764.95,764.95,764.95,764.95
1959-04-13,764.5,764.5,764.5,764.5
1959-04-14,763.35,763.35,763.35,763.35
1959-04-15,761.46,761.46,761.46,761.46
1959-04-16,751.5,751.5,751.5,751.5
1959-04-17,754.41,754.41,754.41,754.41
1959-04-18,757.35,757.35,757.35,757.35
1959-04-20,746.15,746.15,746.15,746.15
1959-04-21,738.65,738.65,738.65,738.65
1959-04-22,739.42,739.42,739.42,739.42
1959-04-23,737.56,737.56,737.56,737.56
1959-04-24,744.15,744.15,744.15,744.15
1959-04-25,744.25,744.25,744.25,744.25
1959-04-27,738.82,738.82,738.82,738.82
1959-04-28,740.37,740.37,740.37,740.37
1959-04-30,745.68,745.68,745.68,745.68
1959-05-01,749.94,749.94,749.94,749.94
1959-05-02,756.89,756.89,756.89,756.89
1959-05-04,757.46,757.46,757.46,757.46
1959-05-06,757.45,757.45,757.45,757.45
1959-05-07,762.97,762.97,762.97,762.97
1959-05-08,762.9,762.9,762.9,762.9
1959-05-09,765.33,765.33,765.33,765.33
1959-05-11,768.75,768.75,768.75,768.75
1959-05-12,771.79,771.79,771.79,771.79
1959-05-13,778.54,778.54,778.54,778.54
1959-05-14,781.94,781.94,781.94,781.94
1959-05-15,783.62,783.62,783.62,783.62
1959-05-16,781.95,781.95,781.95,781.95
1959-05-18,773.34,773.34,773.34,773.34
1959-05-19,781.53,781.53,781.53,781.53
1959-05-20,780.4,780.4,780.4,780.4
1959-05-21,782.43,782.43,782.43,782.43
1959-05-22,780.06,780.06,780.06,780.06
1959-05-23,783.54,783.54,783.54,783.54
1959-05-25,783.8,783.8,783.8,783.8
1959-05-26,786.17,786.17,786.17,786.17
1959-05-27,793.57,793.57,793.57,793.57
1959-05-28,799.3,799.3,799.3,799.3
1959-05-29,796.19,796.19,796.19,796.19
1959-05-30,803.08,803.08,803.08,803.08
1959-06-01,802.13,802.13,802.13,802.13
1959-06-02,808.3,808.3,808.3,808.3
1959-06-03,808.61,808.61,808.61,808.61
1959-06-04,806.53,806.53,806.53,806.53
1959-06-05,809.77,809.77,809.77,809.77
1959-06-06,807.43,807.43,807.43,807.43
1959-06-08,806.64,806.64,806.64,806.64
1959-06-09,814.84,814.84,814.84,814.84
1959-06-10,813.16,813.16,813.16,813.16
1959-06-11,821.38,821.38,821.38,821.38
1959-06-12,812.31,812.31,812.31,812.31
1959-06-13,806.25,806.25,806.25,806.25
1959-06-15,808.78,808.78,808.78,808.78
1959-06-16,815.78,815.78,815.78,815.78
1959-06-17,785.01,785.01,785.01,785.01
1959-06-18,805.79,805.79,805.79,805.79
1959-06-19,806.41,806.41,806.41,806.41
1959-06-20,810.93,810.93,810.93,810.93
1959-06-22,814.23,814.23,814.23,814.23
1959-06-23,806.34,806.34,806.34,806.34
1959-06-24,803.02,803.02,803.02,803.02
1959-06-25,795.86,795.86,795.86,795.86
1959-06-26,795.19,795.19,795.19,795.19
1959-06-27,800.86,800.86,800.86,800.86
1959-06-29,804.95,804.95,804.95,804.95
1959-06-30,810.07,810.07,810.07,810.07
1959-07-01,811.43,811.43,811.43,811.43
1959-07-02,817.83,817.83,817.83,817.83
1959-07-03,821.05,821.05,821.05,821.05
1959-07-04,823.2,823.2,823.2,823.2
1959-07-06,823.93,823.93,823.93,823.93
1959-07-07,822.69,822.69,822.69,822.69
1959-07-08,818.75,818.75,818.75,818.75
1959-07-09,815.24,815.24,815.24,815.24
1959-07-10,815.56,815.56,815.56,815.56
1959-07-11,820.12,820.12,820.12,820.12
1959-07-13,823.66,823.66,823.66,823.66
1959-07-14,824.81,824.81,824.81,824.81
1959-07-15,830.97,830.97,830.97,830.97
1959-07-16,830.81,830.81,830.81,830.81
1959-07-17,839.42,839.42,839.42,839.42
1959-07-18,837.48,837.48,837.48,837.48
1959-07-20,841.63,841.63,841.63,841.63
1959-07-21,845.17,845.17,845.17,845.17
1959-07-22,846.16,846.16,846.16,846.16
1959-07-23,844.35,844.35,844.35,844.35
1959-07-24,841.69,841.69,841.69,841.69
1959-07-25,842.68,842.68,842.68,842.68
1959-07-27,843.44,843.44,843.44,843.44
1959-07-28,845.07,845.07,845.07,845.07
1959-07-29,842.01,842.01,842.01,842.01
1959-07-30,848.03,848.03,848.03,848.03
1959-07-31,854.91,854.91,854.91,854.91
1959-08-01,859.51,859.51,859.51,859.51
1959-08-03,858.19,858.19,858.19,858.19
1959-08-04,856.4,856.4,856.4,856.4
1959-08-05,852.09,852.09,852.09,852.09
1959-08-06,857.05,857.05,857.05,857.05
1959-08-07,860.44,860.44,860.44,860.44
1959-08-08,857.95,857.95,857.95,857.95
1959-08-10,848.52,848.52,848.52,848.52
